stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Kobern-Gondorf,412008,88586,50.300716,7.46075,,
Kobern-Gondorf Bf,,412008,50.300713,7.460742,1,
Koblenz Bahnhof Stadtmitte/Löhr-Center,,584832,50.357704,7.589965,1,
Koblenz Dorf,,581693,47.609386,8.240164,1,
Koblenz Dorf,581693,536971,47.609386,8.240164,,
Koblenz Ehrenbreitstein Bf,,57846,50.361732,7.610204,1,
Koblenz Hauptbahnhof,,648577,50.350925,7.588339,1,
Koblenz Hbf,648577,497100,50.35093,7.588345,,
Koblenz Lützel Bf,,401433,50.36749,7.5916,1,
Koblenz Stadtmitte,584832,169496,50.35796,7.590024,,
Koblenz(CH),,139462,47.600338,8.22705,1,
Koblenz(CH),139462,382318,47.600338,8.22705,,
Koblenz-Ehrenbreitstein,57846,223926,50.361748,7.610202,,
Koblenz-Güls,,629939,50.34085,7.549005,1,
Koblenz-Güls,629939,369738,50.34085,7.549005,,
Koblenz-Lützel,401433,221856,50.36749,7.591607,,
Koblenz-Moselweiß,,627893,50.349464,7.560646,1,
Koblenz-Moselweiß,627893,151336,50.349464,7.560646,,
Kochel,,268167,47.660267,11.370462,1,
Kochel,268167,90327,47.66065,11.370987,,
Kodersdorf,473307,445792,51.259556,14.916232,,
Kodersdorf Bahnhof,,473307,51.259666,14.916409,1,
Koenigsmacker,,453962,49.396545,6.273417,1,
Koenigsmacker,453962,345211,49.396545,6.273417,,
Kohlscheid,,502055,50.83173,6.074485,1,
Kohlscheid,502055,296025,50.83173,6.074485,,
Kohlstetten,398312,560792,48.400764,9.332438,,
Kohlstetten Bahnhof,,398312,48.400837,9.332373,1,
Kojetice u Prahy,,158089,50.237316,14.499366,1,
Kojetice u Prahy,158089,676147,50.237343,14.499168,,
Kojovice,,68770,50.307003,14.65631,1,
Kojovice,68770,454061,50.30722,14.656463,,
Kolbermoor,,81608,47.851307,12.06415,1,
Kolbermoor,81608,329475,47.851925,12.064147,,
Kolkwitz,29044,528919,51.757797,14.249733,,1
Kolkwitz Süd,274308,283261,51.746895,14.241595,,1
Kolkwitz Süd,274308,57293,51.746815,14.241607,,2
"Kolkwitz, Bahnhof",,29044,51.757603,14.250855,1,
"Kolkwitz, Süd Bhf",,274308,51.746845,14.24156,1,
Kollmarsreute,324485,649029,48.09827,7.887074,,
Kollmarsreute Bahnhof,,324485,48.098774,7.886741,1,
Kollnau,77958,383547,48.10115,7.973842,,
Kollnau Bahnhof,,77958,48.10169,7.974848,1,
Kolomuty,,128175,50.40668,14.978051,1,
Kolomuty,128175,402389,50.406628,14.977979,,
"Kolpingplatz, Karlsruhe",642410,302774,48.997387,8.393669,,
"Kolpingplatz, Karlsruhe",642410,46364,48.997734,8.393849,,
"Kongresszentrum (U), Karlsruhe",269324,300972,49.002884,8.403254,,
"Kongresszentrum (U), Karlsruhe",269324,305921,49.002068,8.403057,,
"Kongresszentrum (U), Karlsruhe",269324,394481,49.003,8.403263,,
"Kongresszentrum (U), Karlsruhe",269324,497242,49.00217,8.403066,,
Konstanz,359828,182505,47.658752,9.177312,,
Konstanz Bahnhof,,359828,47.65874,9.177324,1,
Konstanz-Fürstenberg,264836,90651,47.67748,9.162847,,
Konstanz-Fürstenberg Bahnhof,,264836,47.677475,9.162888,1,
Konstanz-Petershausen,113549,148658,47.673958,9.173884,,
Konstanz-Petershausen Bahnhof,,113549,47.673794,9.17444,1,
Konstanz-Wollmatingen,102140,645619,47.682453,9.147331,,
Konstanz-Wollmatingen Bahnhof,,102140,47.682472,9.147329,1,
Konz,137027,470527,49.69598,6.574309,,
Konz Mitte,165013,391128,49.70024,6.573757,,
"Konz, Bahnhof",,137027,49.695805,6.574042,1,
"Konz, Bahnhof Mitte",,165013,49.700085,6.573413,1,
"Konz, Kreuz",,624708,49.704178,6.576054,1,
Korbach Hauptbahnhof,,180112,51.278873,8.873289,1,
Korbach Hbf,180112,657940,51.278713,8.873229,,
Korbach Süd,,426660,51.271122,8.87697,1,
Korbach Süd,426660,223350,51.270264,8.878815,,
Kordel,136202,57415,49.83637,6.634933,,
"Kordel, Bahnhof",,136202,49.836723,6.63466,1,
Korenov,,531923,50.76994,15.365674,1,
Korenov,531923,422591,50.770103,15.3658,,
Korenov zast.,,107391,50.76265,15.347115,1,
Korenov zast.,107391,69408,50.762386,15.346917,,
Kork,195552,341108,48.57002,7.874797,,
Kork Bahnhof,,195552,48.570267,7.874102,1,
Korntal,,455866,48.826405,9.121098,1,
Korntal,455866,179219,48.826416,9.121168,,
Korntal,455866,470898,48.82644,9.121071,,
Korntal,455866,663321,48.82636,9.12055,,
Korntal Gymnasium,,169821,48.83026,9.112429,1,
Korntal Gymnasium,169821,224127,48.83025,9.112429,,
Kornwestheim,,670402,48.86216,9.179965,1,
Kornwestheim Pbf,670402,115425,48.86222,9.179964,,
Korschenbroich,188616,620509,51.19565,6.511886,,
Korschenbroich Bf,,188616,51.19539,6.512328,1,
Kosatky,,235330,50.31702,14.670099,1,
Kosatky,235330,45409,50.316944,14.670189,,
Koserow,,621207,54.045586,13.999283,1,
Koserow,621207,599990,54.045334,13.999275,,
Kostalov,,552931,50.568783,15.403727,1,
Kostalov,552931,520203,50.568783,15.403727,,
Kostrzyn,,473278,52.591778,14.647988,1,
Kostrzyn,473278,568793,52.591778,14.647988,,
Kostrzyn(Gr),,508490,52.57974,14.627094,1,
Kostrzyn(Gr),508490,645229,52.57974,14.627094,,
Kothmaißling,,669921,49.24291,12.72937,1,
Kothmaißling,669921,362167,49.242912,12.729367,,
Kottenheim,,183060,50.348972,7.248906,1,
Kottenheim,183060,214613,50.348972,7.248906,,
Kovac,,366829,50.392315,15.469555,1,
Kovac,366829,114611,50.392315,15.469555,,
Kraftsdorf,,211044,50.87808,11.930857,1,
Kraftsdorf,211044,129666,50.878075,11.930855,,
Kraftwerk Finkenheerd,289721,365033,52.262512,14.575221,,2
Kraftwerk Finkenheerd,289721,84786,52.262543,14.575121,,1
Kranebitten,,188082,47.269623,11.328687,1,
Kranebitten,188082,37412,47.269623,11.328687,,
Kranichfeld,,543143,50.856434,11.203174,1,
Kranichfeld,543143,25054,50.856335,11.203225,,
Kraslice,,471052,50.330353,12.50316,1,
Kraslice,471052,477379,50.330353,12.50316,,
Kraslice predmesti,,87882,50.311695,12.518783,1,
Kraslice predmesti,87882,434732,50.311695,12.518783,,
Kraslice(Gr),,52428,50.35407,12.46732,1,
Kraslice(Gr),52428,252113,50.35407,12.46732,,
Kraslice-Pod vlekem,,472003,50.340584,12.496783,1,
Kraslice-Pod vlekem,472003,676472,50.340584,12.496783,,
Krasna Lipa,,635182,50.919083,14.512201,1,
Krasna Lipa,635182,295574,50.919147,14.512113,,
Krasna Lipa mesto,,517178,50.90735,14.512076,1,
Krasna Lipa mesto,517178,358659,50.90727,14.512104,,
Krasna Studanka,,384237,50.80137,15.037951,1,
Krasna Studanka,384237,453476,50.8013,15.038103,,
Krasny Les,,365779,50.937714,15.12833,1,
Krasny Les,365779,97909,50.93772,15.128546,,
Krasny Les bazant.,,650825,50.930866,15.108944,1,
Krasny Les bazant.,650825,109421,50.930782,15.109133,,
Kratzeburg,,59007,53.427944,12.941678,1,
Kratzeburg,59007,251381,53.427803,12.941627,,
Krauthausen,,25363,50.878662,6.42327,1,
Krauthausen,25363,44338,50.878662,6.42327,,
Kravare v Cechach,,272777,50.629128,14.404638,1,
Kravare v Cechach,272777,385410,50.628986,14.404647,,
Kredenbach,315546,282264,50.963257,8.042776,,
Kredenbach Bf,,315546,50.963257,8.042778,1,
Krefeld Forsthaus Bf,,280781,51.303185,6.50285,1,
Krefeld Hbf,,328277,51.325584,6.568194,1,
Krefeld Hbf,328277,495192,51.325718,6.569885,,
Krefeld Linn Bf,,115825,51.335373,6.630591,1,
Krefeld Oppum Bf,,622686,51.329166,6.611807,1,
Krefeld Uerdingen Bf,,565184,51.356785,6.64641,1,
Krefeld-Hohenbudberg Chempark,,254776,51.37372,6.664835,1,
Krefeld-Hohenbudberg Chempark,254776,424611,51.373528,6.66446,,
Krefeld-Linn,115825,559488,51.337303,6.629668,,
Krefeld-Oppum,622686,626126,51.32975,6.61009,,
Krefeld-Uerdingen,565184,434759,51.357277,6.645778,,
Kreiensen,,45476,51.85196,9.966566,1,
Kreiensen,45476,82164,51.85212,9.967361,,
"Kreimbach, Bahnhof",,530693,49.55145,7.631404,1,
Kreimbach-Kaulbach,530693,498104,49.55149,7.631296,,
Kremmen,329468,315853,52.753143,13.040256,,2
Kremmen,329468,335599,52.75333,13.04007,,1
"Kremmen, Bahnhof",,329468,52.753162,13.039561,1,
Krempe,,262473,53.83504,9.48216,1,
Krempe,262473,359492,53.834057,9.481712,,
Kremperheide,,227176,53.881557,9.480251,1,
Kremperheide,227176,618519,53.880936,9.480367,,
Krensitz,438608,14367,51.490555,12.461339,,
Krensitz (Krostitz) (Bus),,438608,51.48964,12.463277,1,
Kressbronn,141764,271290,47.59424,9.598854,,
Kressbronn Bahnhof,,141764,47.594208,9.598714,1,
Kretscham-Rothensehma,213511,614824,50.46721,12.988245,,
Kreuz Konz,624708,262810,49.7037,6.5768,,
Kreuzau Bahnhof,583166,35834,50.750034,6.488675,,
"Kreuzau, Bahnhof (Bus)",,583166,50.750034,6.488675,1,
Kreuzau-Eifelstraße,,185281,50.742798,6.49194,1,
Kreuzau-Eifelstraße,185281,136562,50.742798,6.49194,,
Kreuzberg(Ahr),538244,646003,50.506443,6.978557,,
"Kreuzeck/Alpspitzbahn Bahnhof, Garmisch-Partenkirc",612314,214320,47.472103,11.062936,,
Kreuzlingen,,168000,47.652554,9.16908,1,
Kreuzlingen,168000,337583,47.652554,9.16908,,
Kreuzlingen Bernrain,,55906,47.642113,9.163204,1,
Kreuzlingen Bernrain,55906,433062,47.642113,9.163204,,
Kreuzlingen Hafen,,171301,47.649162,9.181982,1,
Kreuzlingen Hafen,171301,136420,47.649162,9.181982,,
Kreuzstraße,,588466,47.91713,11.7591,1,
Kreuzstraße,588466,28272,47.916492,11.759014,,
Kreuztal,408599,53631,50.956028,7.991696,,
Kreuztal Bf,,408599,50.956024,7.991691,1,
Kreuztal-Eichen,91961,88629,50.973866,7.977934,,
Kreuztal-Eichen Bf,,91961,50.973866,7.977938,1,
Kreuztal-Littfeld,253274,388534,51.00719,7.987142,,
Kreuztal-Littfeld Bf,,253274,51.00719,7.987146,1,
Kriftel,424158,287863,50.08228,8.475448,,
Kriftel Bahnhof,,424158,50.082253,8.475309,1,
Krimderode Krimderode Gleis 1,423086,668475,51.52817,10.77419,,
Krimderode Krimderode Gleis 2,423086,344622,51.52818,10.77428,,
Krimmeri-Meinau,,106594,48.56362,7.752633,1,
Krimmeri-Meinau,106594,509253,48.56362,7.752633,,
Krippen,268424,505117,50.913143,14.1601,,
Krippen Bahnhof,,268424,50.91311,14.16027,1,
Krippen Bahnhof,268424,522846,50.91312,14.160198,,
Krippen Bahnhof,268424,74903,50.913166,14.160216,,
Krizany,,391109,50.751244,14.918538,1,
Krizany,391109,57169,50.751392,14.918502,,
Krnsko,,291477,50.37658,14.869292,1,
Krnsko,291477,564324,50.376656,14.869166,,
Kronach,,640466,50.23961,11.320111,1,
Kronach,640466,181961,50.239613,11.320115,,
Kronberg (Taunus) Bahnhof,,392601,50.18021,8.515825,1,
Kronberg (Taunus) Süd,,92984,50.17335,8.529066,1,
Kronberg Süd,92984,589333,50.173306,8.529183,,
Kronberg(Taunus),392601,180402,50.17992,8.516874,,
"Kronenplatz (U), Karlsruhe",207135,325656,49.009243,8.410989,,
"Kronenplatz (U), Karlsruhe",207135,493179,49.00939,8.409812,,
"Kronenplatz, Karlsruhe",581997,185090,49.00869,8.410001,,
"Kronenplatz, Karlsruhe",581997,608718,49.008984,8.410144,,
Kronshagen,,456997,54.33121,10.083155,1,
Kronshagen,456997,532923,54.33121,10.083155,,
Kronskamp,,665070,53.933525,12.315202,1,
Kronskamp,665070,113325,53.933556,12.315387,,
Kronweiler,49353,638097,49.655586,7.262416,,
"Kronweiler, Bahnhof",,49353,49.655464,7.262313,1,
Kropacova Vrutice,,95670,50.323696,14.701298,1,
Kropacova Vrutice,95670,142508,50.32355,14.701271,,
Krosno Odrzanskie,,431830,52.031864,15.093998,1,
Krosno Odrzanskie,431830,556875,52.031864,15.093998,,
Kruft,,19940,50.39054,7.338598,1,
Kruft,19940,106256,50.39054,7.338598,,
Krumbach (Schwab),,390084,48.24759,10.358617,1,
Krumbach (Schwab) Schule,,452111,48.23542,10.361168,1,
Krumbach(Schwab),390084,453421,48.24759,10.358619,,
Krumbach(Schwab)Schule,452111,239930,48.23542,10.361165,,
Krumhermsdorf,677389,628325,50.99296,14.207348,,
Krumhermsdorf Bahnhof,,677389,50.992786,14.207135,1,
Krumpa,,659580,51.289436,11.854636,1,
Krumpa,659580,533461,51.289436,11.854636,,
Krupunder,,149273,53.615864,9.867872,1,
Krupunder,149273,213793,53.61582,9.867762,,
Krystofovo Udoli,,535984,50.772125,14.941786,1,
Krystofovo Udoli,535984,324762,50.771996,14.941867,,
Krzewina Zgorzelecka,,440969,51.01556,14.939797,1,
Krzewina Zgorzelecka,440969,513985,51.01556,14.939797,,
Krölpa-Ranis,,556768,50.677116,11.543316,1,
Krölpa-Ranis,556768,590256,50.67706,11.543418,,
Kröpelin,,221701,54.068996,11.791951,1,
Kröpelin,221701,637615,54.069138,11.791573,,
Ktova,,280964,50.527958,15.247689,1,
Ktova,280964,511726,50.527958,15.247689,,
Kubschütz,121023,39569,51.165726,14.509634,,
Kubschütz Bahnhof,,121023,51.165478,14.508969,1,
Kuchen,,121240,48.640366,9.803638,1,
Kuchen,121240,165412,48.640522,9.8034,,
Kuchl,,650103,47.625816,13.141529,1,
Kuchl,650103,218046,47.625816,13.141529,,
Kuchl Garnei,,315754,47.6515,13.128377,1,
Kuchl Garnei,315754,188886,47.6515,13.128377,,
Kufstein,,600092,47.58308,12.16555,1,
Kufstein,600092,606952,47.58308,12.16555,,
Kuks,,439386,50.395954,15.884577,1,
Kuks,439386,620884,50.395954,15.884577,,
"Kullenmühle, Bad Herrenalb",347825,554248,48.808926,8.443993,,
Kulmbach,,383342,50.10982,11.451885,1,
Kulmbach,383342,153321,50.10982,11.451889,,
Kummerow b Stralsund,,117739,54.298294,12.884428,1,
Kummerow(Stralsund),117739,358018,54.298378,12.884609,,
"Kummersdorf (LOS), Bahnhof",,533941,52.275135,13.873777,1,
Kummersdorf(Storkow),533941,576094,52.275063,13.874126,,
Kumpfmühl,,422168,48.26968,13.620207,1,
Kumpfmühl,422168,487249,48.26968,13.620207,,
Kuncice nad Labem,,515129,50.58384,15.622889,1,
Kuncice nad Labem,515129,407711,50.58384,15.622889,,
Kunersdorf,68328,16130,51.76861,14.18868,,2
"Kunersdorf (SPN), Bahnhof",,68328,51.770325,14.188223,1,
Kunowice,,381432,52.341663,14.638813,1,
Kunowice,381432,109540,52.341663,14.638813,,
Kupfermühle,189084,137294,53.762447,10.326791,,
Kuppenheim,,229119,48.834118,8.256137,1,
Kuppenheim,229119,646433,48.83413,8.256112,,
Kurort Altenberg(Erzgebirge),461920,211754,50.766296,13.753634,,
Kurort Jonsdorf,459681,616243,50.853855,14.70661,,
Kurort Jonsdorf Bahnhof,,459681,50.85374,14.706364,1,
Kurort Jonsdorf Haltestelle,,305576,50.862175,14.725445,1,
Kurort Jonsdorf Hst,305576,394303,50.862152,14.725668,,
Kurort Kipsdorf,440626,171896,50.80591,13.676546,,
Kurort Kipsdorf Bahnhof,,440626,50.80575,13.676203,1,
Kurort Kipsdorf Bahnhof,440626,27736,50.80574,13.676347,,
Kurort Kipsdorf Bahnhof,440626,42999,50.80571,13.676446,,
Kurort Oberwiesenthal,571218,515291,50.421177,12.971981,,
"Kurort Oberwiesenthal, Am Bahnhof",,571218,50.421127,12.972355,1,
Kurort Oybin,204542,120893,50.843662,14.745577,,
Kurort Oybin Bahnhof,,204542,50.843464,14.745756,1,
Kurort Oybin Hp Niederdorf,,572815,50.861988,14.754074,1,
Kurort Oybin Hp Teufelsmühle,,412898,50.853245,14.751613,1,
Kurort Oybin-Niederdorf,572815,269388,50.862167,14.753624,,
Kurort Rathen,43917,94565,50.956818,14.075341,,
Kurort Rathen Bahnhof,,43917,50.95654,14.076026,1,
"Kurt-Schumacher-Straße, Karlsruhe",306762,591750,49.03003,8.376206,,
"Kurt-Schumacher-Straße, Karlsruhe",306762,660749,49.030262,8.37635,,
Kurzrickenbach Seepark,,581900,47.64308,9.196359,1,
Kurzrickenbach Seepark,581900,465061,47.64308,9.196359,,
Kusel,677775,606140,49.53828,7.410329,,
"Kusel, Bahnhof",,677775,49.538216,7.410481,1,
Kutenholz,,392959,53.470448,9.309138,1,
Kutenholz,392959,317102,53.47038,9.309963,,
Kutzenhausen,,378488,48.334774,10.696339,1,
Kutzenhausen,378488,314722,48.334774,10.696338,,
Kyhna,,570522,51.511074,12.265876,1,
Kyhna,570522,300904,51.511074,12.265876,,
Kyje u Jicina,,519322,50.4999,15.375789,1,
Kyje u Jicina,519322,130795,50.4999,15.375789,,
Kyllburg,534504,619819,50.04193,6.597027,,
"Kyllburg, Bahnhof",,534504,50.04187,6.596644,1,
Kyritz,512040,412947,52.942192,12.390957,,1
Kyritz Am Bürgerpark,137776,398418,52.949165,12.38991,,1
"Kyritz, Am Bürgerpark Bhf",,137776,52.94893,12.390254,1,
"Kyritz, Bahnhof",,512040,52.94227,12.390915,1,
Kytlice,,589600,50.814754,14.533322,1,
Kytlice,589600,160931,50.814754,14.533322,,
Kälberau,,252290,50.09091,9.091445,1,
Kälberau,252290,44734,50.09091,9.091445,,
Kämmereiforst,,339023,51.476154,12.541189,1,
Kämmereiforst,339023,427464,51.476154,12.541189,,
Köditz,,122939,50.32889,11.848114,1,
Köditz,122939,131969,50.328888,11.848109,,
Köfering,,393785,48.931717,12.208751,1,
Köfering,393785,425985,48.931717,12.20875,,
Kölleda,,105032,51.17966,11.248541,1,
Kölleda,105032,80329,51.180275,11.244906,,
Köln Airport-Businesspark,564679,56775,50.910282,7.044451,,
Köln Bilderstöckchen Geldernstr./Parkgürtel,,532603,50.968548,6.941408,1,
Köln Blumenberg (S),,59232,51.03741,6.881913,1,
Köln Buchforst S-Bahn,,501055,50.95348,7.004326,1,
Köln Chorweiler,,134149,51.02113,6.897813,1,
Köln Chorweiler Nord (S),,497699,51.028126,6.892773,1,
Köln Dellbrück S-Bahn,,86653,50.981438,7.070119,1,
Köln Ehrenfeld Bf Ehrenfeld,,662470,50.951527,6.91727,1,
Köln Frankfurter Straße,15032,29840,50.91522,7.051262,,
Köln Geldernstr./Parkgürtel,532603,462613,50.96855,6.941413,,
Köln Gremberghoven Frankfurter Str.,,15032,50.915222,7.051254,1,
Köln Gremberghoven K Airport Businesspark,,564679,50.91028,7.044445,1,
Köln Gremberghoven Steinstr. S-Bahn,,239486,50.895554,7.057165,1,
Köln Hansaring,,86723,50.949123,6.952556,1,
Köln Hansaring,86723,204100,50.94913,6.952565,,
Köln Hbf,,454543,50.94303,6.958727,1,
Köln Hbf,454543,280359,50.94303,6.958729,,
Köln Holweide S-Bahn,,177654,50.97627,7.041238,1,
Köln Kalk Trimbornstr.,,492041,50.935436,6.99775,1,
Köln Longerich S-Bahn,,530673,50.99773,6.90155,1,
Köln Lövenich Bf Lövenich,,103167,50.942924,6.834437,1,
Köln Messe/Deutz,295230,507542,50.940872,6.975001,,
Köln Messe/Deutz Bf,,295230,50.940876,6.974996,1,
Köln Mülheim Bf Mülheim,,146811,50.957977,7.013291,1,
Köln Müngersdorf Technologiepark S-Bahn,,478139,50.94839,6.888192,1,
Köln Nippes S-Bahn,,368706,50.958668,6.941597,1,
Köln Porz Bf Porz,,85027,50.8829,7.06472,1,
Köln Stammheim S-Bahn,,184797,50.990067,7.002098,1,
Köln Steinstraße,239486,425302,50.895557,7.057173,,
Köln Süd Bf,,429273,50.9273,6.938048,1,
Köln Süd Bf,429273,553572,50.9273,6.938048,,
Köln Trimbornstr,492041,553072,50.935856,6.996734,,
Köln Volkhoven/Weiler Volkhovener Weg,,118447,51.01425,6.893231,1,
Köln Volkhovener Weg,118447,479446,51.01425,6.893241,,
Köln Wahn S-Bahn,,182320,50.858124,7.079254,1,
Köln Weiden West,,357948,50.9409,6.815132,1,
Köln West,647218,34577,50.942886,6.933397,,
Köln West Bf,,647218,50.94366,6.934392,1,
Köln Worringen S-Bahn,,390884,51.05238,6.851702,1,
Köln-Blumenberg,59232,625931,51.037415,6.881921,,
Köln-Buchforst,501055,119599,50.953487,7.004327,,
Köln-Chorweiler,134149,252775,51.021126,6.897824,,
Köln-Chorweiler Nord,497699,257763,51.028126,6.892772,,
Köln-Dellbrück,86653,218272,50.981438,7.070124,,
Köln-Ehrenfeld,662470,660069,50.951534,6.917276,,
Köln-Holweide,177654,527149,50.97627,7.041235,,
Köln-Longerich,530673,436564,50.997738,6.901557,,
Köln-Mülheim,146811,446373,50.957985,7.013295,,
Köln-Müngersdorf Technologiepark,478139,262436,50.948395,6.888201,,
Köln-Nippes,368706,217109,50.958668,6.941605,,
Köln-Stammheim,184797,389143,50.99007,7.002095,,
Köln-Weiden West,357948,136090,50.9409,6.815137,,
Köln-Worringen,390884,188933,51.05238,6.851719,,
Köln/Bonn Flughafen,491952,292635,50.878902,7.119302,,
Kölpinsee,,57923,54.03516,14.022773,1,
Kölpinsee,57923,59872,54.03529,14.022905,,
Köndringen,401218,249104,48.13746,7.802925,,
Köndringen Bahnhof,,401218,48.137432,7.802865,1,
Königs Wusterhausen,477302,442747,52.29666,13.63135,,1
Königsbach Bahnhof,,253456,48.9626,8.608834,1,
Königsbach(Baden),253456,383818,48.962585,8.608931,,
Königsborn,,18436,52.13401,11.756268,1,
Königsborn,18436,270965,52.13401,11.756268,,
"Königsborn, Bahnhof",,594555,51.553284,7.687809,1,
Königsbronn,495787,70765,48.739517,10.116135,,
Königsbronn Bahnhof,,495787,48.739418,10.116261,1,
Königsbrück,678677,570748,51.26017,13.899856,,
Königsbrück Bahnhof,,678677,51.260197,13.899659,1,
Königschaffhausen,113100,201375,48.13719,7.658069,,
Königschaffhausen Bahnhof,,113100,48.137337,7.658461,1,
Königshofen (Kahl),,451211,50.05885,9.205989,1,
Königshofen(Baden),90616,250770,49.54602,9.724669,,
Königshofen(Kahl),451211,491574,50.058846,9.205986,,
"Königshofen, Bahnhof",,90616,49.54605,9.724577,1,
Königslutter,22366,385498,52.257168,10.812489,,
"Königslutter, Bahnhof",,22366,52.257107,10.812707,1,
Königsplatz  Ri. Am Stern,466752,512763,51.315884,9.498226,,A
Königsplatz  Ri. Friedrichsplatz,466752,202911,51.3156,9.497502,,B
Königsstollen,676190,599433,50.776455,7.934575,,
Königstein (Taunus),366460,34098,50.177914,8.468687,,
Königstein (Taunus) Bahnhof,,366460,50.17714,8.469587,1,
Königstein (Taunus)-Schneidhain Bahnhof,,331206,50.172783,8.45218,1,
Königstein Bahnhof,,165680,50.919407,14.078541,1,
Königstein(Sächs Schw),165680,402932,50.919445,14.078899,,
Königstein(Taunus),366460,410954,50.17795,8.468855,,
Königswinter,433643,352277,50.67864,7.193592,,
Königswinter Bf,,433643,50.67863,7.193592,1,
Königswinter Niederdollendorf Bf,,234209,50.69508,7.180971,1,
Könitz (Thüringen),,97081,50.66016,11.487163,1,
Könitz(Thür),97081,614359,50.66011,11.487912,,
Könnern,,265907,51.673916,11.780182,1,
Könnern,265907,443366,51.673916,11.780182,,
Köppern,554372,32770,50.269794,8.646746,,
Köppern Bahnhof BusVFriedrichsd.,554372,648326,50.270298,8.646221,,
Körle,,153490,51.17159,9.513137,1,
Körle,153490,189930,51.17159,9.513137,,
Körle Bahnhof,,346724,51.169907,9.515621,1,
Körle Gl.1 Ri. Melsungen,346724,385614,51.17167,9.51262,,1
Körle Gl.2 Ri. Kassel,346724,389861,51.17198,9.51248,,2
Köstendorf Weng,,598802,47.936745,13.175342,1,
Köstendorf Weng,598802,253073,47.936745,13.175342,,
Köthen,,518130,51.75193,11.989358,1,
Köthen,518130,410275,51.75193,11.989358,,
Köttewitz,324291,349473,50.945145,13.859704,,
Köttewitz Haltepunkt,,324291,50.945026,13.860196,1,
Kötzschau,,457690,51.304462,12.123904,1,
Kötzschau,457690,392434,51.304462,12.123904,,
Kövenig,501773,355952,49.98121,7.119488,,
"Kövenig, Bahnhof",,501773,49.981247,7.119418,1,
Kühlungsborn Bahnhof Ost,,478717,54.14777,11.759019,1,
Kühlungsborn Bahnhof West,,527139,54.14667,11.726769,1,
Kühlungsborn Mitte,,654720,54.141914,11.75406,1,
Kühnhausen,,381796,51.03637,10.978074,1,
Kühnhausen,381796,421627,51.03637,10.978069,,
Kühren,,183568,51.34939,12.833225,1,
Kühren,183568,434156,51.34939,12.833225,,
Külte-Wetterburg,,281607,51.39682,9.071138,1,
