from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:471248,IDFM:42112,2,319
IDFM:19681,IDFM:471114,2,113
IDFM:463059,IDFM:21925,2,106
IDFM:472889,IDFM:471996,2,9
IDFM:472843,IDFM:471229,2,17
IDFM:472516,IDFM:463189,2,235
IDFM:462981,IDFM:21952,2,225
IDFM:monomodalStopPlace:43149,IDFM:471098,2,36
IDFM:472365,IDFM:472903,2,21
IDFM:472301,IDFM:472998,2,28
IDFM:monomodalStopPlace:43227,IDFM:36151,2,343
IDFM:470932,IDFM:472501,2,13
IDFM:monomodalStopPlace:473448,IDFM:470793,2,187
IDFM:monomodalStopPlace:473440,IDFM:monomodalStopPlace:43179,2,162
IDFM:472545,IDFM:33547,2,116
IDFM:470734,IDFM:22149,2,264
IDFM:monomodalStopPlace:411488,IDFM:monomodalStopPlace:473276,2,101
IDFM:470728,IDFM:472560,2,209
IDFM:477153,IDFM:472756,2,231
IDFM:471020,IDFM:472687,2,7
IDFM:22012,IDFM:462999,2,12
IDFM:472013,IDFM:22218,2,343
IDFM:472306,IDFM:472080,2,6
IDFM:494271,IDFM:470626,2,128
IDFM:471173,IDFM:monomodalStopPlace:473243,2,150
IDFM:471389,IDFM:472407,2,87
IDFM:472856,IDFM:471240,2,247
IDFM:monomodalStopPlace:45761,IDFM:472072,2,99
IDFM:472519,IDFM:472368,2,101
IDFM:472070,IDFM:472142,2,83
IDFM:471721,IDFM:22149,2,247
IDFM:472795,IDFM:472090,2,67
IDFM:monomodalStopPlace:43238,IDFM:472627,2,276
IDFM:471678,IDFM:monomodalStopPlace:47881,2,14
IDFM:471651,IDFM:470676,2,26
IDFM:monomodalStopPlace:473492,IDFM:470975,2,223
IDFM:471742,IDFM:471935,2,57
IDFM:472128,IDFM:472088,2,21
IDFM:monomodalStopPlace:473049,IDFM:472014,2,98
IDFM:463311,IDFM:monomodalStopPlace:45705,2,420
IDFM:470674,IDFM:472142,2,66
IDFM:470674,IDFM:monomodalStopPlace:58566,2,13
IDFM:monomodalStopPlace:44161,IDFM:470614,2,29
IDFM:490992,IDFM:monomodalStopPlace:47174,2,250
IDFM:470975,IDFM:27153,2,315
IDFM:473009,IDFM:471128,2,83
IDFM:monomodalStopPlace:45453,IDFM:470738,2,5
IDFM:463159,IDFM:472996,2,315
IDFM:471936,IDFM:472356,2,11
IDFM:21959,IDFM:463159,2,14
IDFM:472502,IDFM:471326,2,26
IDFM:471482,IDFM:monomodalStopPlace:58720,2,372
IDFM:470605,IDFM:monomodalStopPlace:473164,2,61
IDFM:monomodalStopPlace:43101,IDFM:473973,2,11
IDFM:472165,IDFM:472121,2,41
IDFM:490715,IDFM:monomodalStopPlace:43111,2,357
IDFM:472234,IDFM:monomodalStopPlace:473075,2,172
IDFM:474020,IDFM:474023,2,18
IDFM:472541,IDFM:472338,2,61
IDFM:monomodalStopPlace:473505,IDFM:471623,2,103
IDFM:472348,IDFM:472743,2,30
IDFM:monomodalStopPlace:473165,IDFM:426602,2,12
IDFM:472840,IDFM:20009,2,301
IDFM:22921,IDFM:22920,2,60
IDFM:21937,IDFM:22026,2,345
IDFM:471119,IDFM:427757,2,66
IDFM:471582,IDFM:472220,2,296
IDFM:21926,IDFM:473925,2,271
IDFM:471299,IDFM:472627,2,142
IDFM:470712,IDFM:monomodalStopPlace:47118,2,16
IDFM:472026,IDFM:monomodalStopPlace:473049,2,81
IDFM:470740,IDFM:monomodalStopPlace:58572,2,293
IDFM:470651,IDFM:470796,2,25
IDFM:471874,IDFM:472187,2,6
IDFM:22030,IDFM:22195,2,180
IDFM:470957,IDFM:monomodalStopPlace:411428,2,209
IDFM:470734,IDFM:monomodalStopPlace:470519,2,91
IDFM:473983,IDFM:monomodalStopPlace:43067,2,8
IDFM:463158,IDFM:21966,2,300
IDFM:472378,IDFM:472354,2,43
IDFM:472873,IDFM:471699,2,36
IDFM:471540,IDFM:472870,2,66
IDFM:472384,IDFM:478476,2,19
IDFM:472565,IDFM:472391,2,28
IDFM:monomodalStopPlace:473422,IDFM:471865,2,256
IDFM:22191,IDFM:463177,2,12
IDFM:471744,IDFM:2750,2,115
IDFM:monomodalStopPlace:43192,IDFM:monomodalStopPlace:473551,2,152
IDFM:472548,IDFM:26958,2,149
IDFM:471445,IDFM:471983,2,6
IDFM:472997,IDFM:monomodalStopPlace:462398,2,14
IDFM:480290,IDFM:480330,2,13
IDFM:471410,IDFM:monomodalStopPlace:473401,2,54
IDFM:monomodalStopPlace:473328,IDFM:470807,2,119
IDFM:472126,IDFM:472521,2,6
IDFM:monomodalStopPlace:47969,IDFM:472646,2,14
IDFM:462972,IDFM:471064,2,313
IDFM:472351,IDFM:monomodalStopPlace:43218,2,23
IDFM:472621,IDFM:420782,2,144
IDFM:472178,IDFM:471805,2,11
IDFM:471498,IDFM:472516,2,34
IDFM:24680,IDFM:22368,2,310
IDFM:471650,IDFM:471935,2,159
IDFM:monomodalStopPlace:43143,IDFM:473021,2,5
IDFM:470670,IDFM:470915,2,239
IDFM:monomodalStopPlace:43083,IDFM:472687,2,3
IDFM:monomodalStopPlace:473550,IDFM:472545,2,102
IDFM:471864,IDFM:35253,2,51
IDFM:463123,IDFM:22060,2,12
IDFM:472323,IDFM:472582,2,148
IDFM:472964,IDFM:471521,2,181
IDFM:monomodalStopPlace:47898,IDFM:13271,2,196
IDFM:472098,IDFM:34701,2,125
IDFM:472114,IDFM:472603,2,13
IDFM:monomodalStopPlace:43096,IDFM:472644,2,49
IDFM:472766,IDFM:471640,2,35
IDFM:470929,IDFM:monomodalStopPlace:473506,2,206
IDFM:36616,IDFM:472521,2,127
IDFM:470606,IDFM:472684,2,93
IDFM:472015,IDFM:471509,2,72
IDFM:monomodalStopPlace:473313,IDFM:470913,2,48
IDFM:472523,IDFM:470879,2,125
IDFM:monomodalStopPlace:473354,IDFM:472572,2,122
IDFM:471420,IDFM:472076,2,6
IDFM:22087,IDFM:463060,2,298
IDFM:22185,IDFM:463198,2,45
IDFM:470738,IDFM:21929,2,170
IDFM:474011,IDFM:monomodalStopPlace:47889,2,14
IDFM:471180,IDFM:470767,2,150
IDFM:472319,IDFM:472624,2,10
IDFM:470743,IDFM:monomodalStopPlace:470195,2,232
IDFM:477108,IDFM:472343,2,53
IDFM:472641,IDFM:472467,2,52
IDFM:monomodalStopPlace:47654,IDFM:30520,2,211
IDFM:473961,IDFM:monomodalStopPlace:58874,2,8
IDFM:471521,IDFM:472308,2,135
IDFM:470674,IDFM:21962,2,271
IDFM:21964,IDFM:472110,2,338
IDFM:472359,IDFM:472394,2,31
IDFM:472330,IDFM:monomodalStopPlace:43192,2,9
IDFM:470767,IDFM:472879,2,150
IDFM:471398,IDFM:481584,2,97
IDFM:471917,IDFM:471604,2,292
IDFM:22227,IDFM:478395,2,26
IDFM:472757,IDFM:463182,2,300
IDFM:21932,IDFM:22388,2,107
IDFM:472950,IDFM:472560,2,10
IDFM:472614,IDFM:22920,2,112
IDFM:463193,IDFM:29239,2,280
IDFM:monomodalStopPlace:43140,IDFM:472855,2,7
IDFM:471781,IDFM:472731,2,28
IDFM:22135,IDFM:463016,2,30
IDFM:monomodalStopPlace:473189,IDFM:monomodalStopPlace:43107,2,59
IDFM:471968,IDFM:22007,2,299
IDFM:471936,IDFM:472022,2,234
IDFM:463180,IDFM:463181,2,300
IDFM:472356,IDFM:471721,2,242
IDFM:monomodalStopPlace:473161,IDFM:471486,2,136
IDFM:470990,IDFM:36266,2,28
IDFM:21964,IDFM:471272,2,135
IDFM:472075,IDFM:monomodalStopPlace:47595,2,46
IDFM:monomodalStopPlace:43248,IDFM:34672,2,190
IDFM:472978,IDFM:491800,2,77
IDFM:470664,IDFM:monomodalStopPlace:43068,2,71
IDFM:472441,IDFM:472679,2,110
IDFM:471424,IDFM:monomodalStopPlace:473250,2,160
IDFM:471336,IDFM:470845,2,198
IDFM:470685,IDFM:472500,2,11
IDFM:472273,IDFM:471064,2,34
IDFM:471721,IDFM:471917,2,31
IDFM:471936,IDFM:488016,2,149
IDFM:16341,IDFM:monomodalStopPlace:473858,2,56
IDFM:472807,IDFM:monomodalStopPlace:43170,2,26
IDFM:474026,IDFM:474025,2,10
IDFM:472701,IDFM:monomodalStopPlace:47767,2,11
IDFM:471604,IDFM:22387,2,375
IDFM:472088,IDFM:463046,2,325
IDFM:monomodalStopPlace:473262,IDFM:471751,2,242
IDFM:monomodalStopPlace:50757,IDFM:8138,2,39
IDFM:472868,IDFM:monomodalStopPlace:473497,2,104
IDFM:463088,IDFM:463089,2,124
IDFM:monomodalStopPlace:473255,IDFM:470834,2,95
IDFM:monomodalStopPlace:43072,IDFM:472959,2,37
IDFM:462971,IDFM:21911,2,480
IDFM:472972,IDFM:37454,2,223
IDFM:monomodalStopPlace:473543,IDFM:471811,2,112
IDFM:22032,IDFM:471064,2,287
IDFM:470879,IDFM:471533,2,161
IDFM:29262,IDFM:34224,2,60
IDFM:471587,IDFM:474060,2,224
IDFM:471293,IDFM:471283,2,110
IDFM:473938,IDFM:473928,2,12
IDFM:472894,IDFM:471811,2,8
IDFM:472535,IDFM:471476,2,24
IDFM:470982,IDFM:6173,2,74
IDFM:22087,IDFM:21966,2,250
IDFM:471973,IDFM:monomodalStopPlace:473103,2,152
IDFM:471608,IDFM:472788,2,14
IDFM:463049,IDFM:463058,2,180
IDFM:monomodalStopPlace:473561,IDFM:470795,2,104
IDFM:473921,IDFM:463160,2,343
IDFM:472934,IDFM:471150,2,71
IDFM:472409,IDFM:monomodalStopPlace:473369,2,95
IDFM:463183,IDFM:471950,2,381
IDFM:472013,IDFM:22032,2,262
IDFM:486176,IDFM:472411,2,198
IDFM:471854,IDFM:21955,2,203
IDFM:472744,IDFM:26157,2,259
IDFM:472330,IDFM:471613,2,20
IDFM:471150,IDFM:471238,2,175
IDFM:monomodalStopPlace:473122,IDFM:471316,2,117
IDFM:474003,IDFM:monomodalStopPlace:473594,2,104
IDFM:474054,IDFM:monomodalStopPlace:43169,2,10
IDFM:471238,IDFM:472208,2,27
IDFM:472852,IDFM:472934,2,31
IDFM:471856,IDFM:472338,2,148
IDFM:monomodalStopPlace:471031,IDFM:471077,2,218
IDFM:22113,IDFM:463230,2,13
IDFM:472389,IDFM:471638,2,8
IDFM:monomodalStopPlace:464040,IDFM:monomodalStopPlace:46281,2,268
IDFM:472904,IDFM:477153,2,228
IDFM:22139,IDFM:21980,2,353
IDFM:5115,IDFM:472141,2,106
IDFM:490841,IDFM:490848,2,6
IDFM:462970,IDFM:472013,2,332
IDFM:470842,IDFM:471710,2,97
IDFM:472046,IDFM:monomodalStopPlace:473612,2,61
IDFM:21937,IDFM:463316,2,348
IDFM:monomodalStopPlace:473556,IDFM:monomodalStopPlace:43189,2,132
IDFM:472519,IDFM:471150,2,4
IDFM:monomodalStopPlace:473404,IDFM:471196,2,168
IDFM:470784,IDFM:471907,2,8
IDFM:monomodalStopPlace:47580,IDFM:471503,2,5
IDFM:471509,IDFM:471520,2,244
IDFM:470679,IDFM:472451,2,31
IDFM:472289,IDFM:8123,2,214
IDFM:monomodalStopPlace:58566,IDFM:21963,2,240
IDFM:monomodalStopPlace:473193,IDFM:monomodalStopPlace:43241,2,194
IDFM:471962,IDFM:471224,2,45
IDFM:monomodalStopPlace:58720,IDFM:470833,2,362
IDFM:463062,IDFM:22044,2,337
IDFM:monomodalStopPlace:473237,IDFM:472142,2,309
IDFM:471950,IDFM:471328,2,32
IDFM:471936,IDFM:471796,2,50
IDFM:472546,IDFM:471658,2,10
IDFM:monomodalStopPlace:473323,IDFM:470773,2,90
IDFM:28794,IDFM:monomodalStopPlace:464040,2,420
IDFM:472959,IDFM:471233,2,72
IDFM:471680,IDFM:471426,2,47
IDFM:471037,IDFM:monomodalStopPlace:43216,2,13
IDFM:472527,IDFM:470879,2,69
IDFM:470679,IDFM:471733,2,106
IDFM:472048,IDFM:472036,2,366
IDFM:473001,IDFM:monomodalStopPlace:474205,2,56
IDFM:monomodalStopPlace:473237,IDFM:21963,2,153
IDFM:471856,IDFM:472692,2,84
IDFM:473937,IDFM:473936,2,22
IDFM:41684,IDFM:monomodalStopPlace:473407,2,11
IDFM:monomodalStopPlace:47669,IDFM:471364,2,16
IDFM:470622,IDFM:monomodalStopPlace:43122,2,209
IDFM:monomodalStopPlace:43074,IDFM:20009,2,356
IDFM:474059,IDFM:472552,2,75
IDFM:471650,IDFM:471521,2,117
IDFM:471164,IDFM:472085,2,6
IDFM:22170,IDFM:463042,2,348
IDFM:471714,IDFM:472238,2,9
IDFM:472663,IDFM:471726,2,46
IDFM:471640,IDFM:472051,2,30
IDFM:23054,IDFM:471751,2,228
IDFM:463299,IDFM:21910,2,14
IDFM:monomodalStopPlace:473576,IDFM:472411,2,220
IDFM:470673,IDFM:471224,2,21
IDFM:463164,IDFM:463150,2,166
IDFM:471523,IDFM:monomodalStopPlace:43070,2,8
IDFM:22013,IDFM:monomodalStopPlace:473826,2,11
IDFM:471451,IDFM:40031,2,285
IDFM:22114,IDFM:463089,2,131
IDFM:36616,IDFM:40740,2,60
IDFM:463120,IDFM:22123,2,0
IDFM:472385,IDFM:472231,2,105
IDFM:471427,IDFM:471025,2,75
IDFM:471960,IDFM:471494,2,124
IDFM:463060,IDFM:21990,2,336
IDFM:463268,IDFM:22164,2,12
IDFM:472100,IDFM:monomodalStopPlace:473473,2,77
IDFM:494119,IDFM:494015,2,33
IDFM:474064,IDFM:474059,2,12
IDFM:471482,IDFM:471869,2,8
IDFM:21964,IDFM:462972,2,180
IDFM:monomodalStopPlace:43087,IDFM:monomodalStopPlace:473102,2,219
IDFM:470841,IDFM:480340,2,219
IDFM:471708,IDFM:471852,2,7
IDFM:471936,IDFM:471102,2,106
IDFM:472582,IDFM:monomodalStopPlace:43072,2,88
IDFM:463026,IDFM:22365,2,2
IDFM:3835,IDFM:471235,2,196
IDFM:470676,IDFM:monomodalStopPlace:473520,2,122
IDFM:28984,IDFM:472102,2,354
IDFM:472070,IDFM:471341,2,78
IDFM:471905,IDFM:472051,2,24
IDFM:470722,IDFM:471285,2,19
IDFM:472070,IDFM:462971,2,339
IDFM:462971,IDFM:21964,2,297
IDFM:472501,IDFM:470932,2,13
IDFM:471870,IDFM:472912,2,152
IDFM:472777,IDFM:monomodalStopPlace:472778,2,12
IDFM:471200,IDFM:471451,2,196
IDFM:463182,IDFM:471917,2,202
IDFM:472961,IDFM:472950,2,20
IDFM:monomodalStopPlace:47903,IDFM:471183,2,5
IDFM:22105,IDFM:monomodalStopPlace:43224,2,600
IDFM:monomodalStopPlace:57674,IDFM:monomodalStopPlace:473320,2,104
IDFM:463046,IDFM:471393,2,334
IDFM:470726,IDFM:471457,2,8
IDFM:494991,IDFM:494992,2,220
IDFM:monomodalStopPlace:473258,IDFM:472242,2,134
IDFM:471285,IDFM:monomodalStopPlace:43087,2,9
IDFM:472757,IDFM:471796,2,78
IDFM:21965,IDFM:463081,2,12
IDFM:472866,IDFM:22940,2,148
IDFM:monomodalStopPlace:43607,IDFM:473926,2,9
IDFM:472124,IDFM:472111,2,167
IDFM:22364,IDFM:22150,2,298
IDFM:472656,IDFM:26157,2,262
IDFM:monomodalStopPlace:43069,IDFM:472391,2,33
IDFM:21990,IDFM:463060,2,336
IDFM:472866,IDFM:monomodalStopPlace:473257,2,140
IDFM:monomodalStopPlace:43038,IDFM:monomodalStopPlace:46689,2,235
IDFM:423185,IDFM:470961,2,91
IDFM:471691,IDFM:monomodalStopPlace:462394,2,36
IDFM:471963,IDFM:470893,2,14
IDFM:471001,IDFM:2750,2,110
IDFM:471211,IDFM:471696,2,23
IDFM:472429,IDFM:472631,2,17
IDFM:22194,IDFM:463064,2,180
IDFM:470866,IDFM:463183,2,340
IDFM:monomodalStopPlace:43086,IDFM:473903,2,9
IDFM:monomodalStopPlace:45067,IDFM:472886,2,79
IDFM:monomodalStopPlace:473121,IDFM:471532,2,115
IDFM:463188,IDFM:28984,2,280
IDFM:473986,IDFM:monomodalStopPlace:44493,2,18
IDFM:471686,IDFM:472537,2,131
IDFM:monomodalStopPlace:45102,IDFM:473921,2,29
IDFM:473989,IDFM:471322,2,22
IDFM:472421,IDFM:monomodalStopPlace:47125,2,195
IDFM:463293,IDFM:22098,2,28
IDFM:monomodalStopPlace:47964,IDFM:monomodalStopPlace:473604,2,137
IDFM:monomodalStopPlace:58566,IDFM:472318,2,95
IDFM:472111,IDFM:471022,2,107
IDFM:20009,IDFM:monomodalStopPlace:44366,2,36
IDFM:472030,IDFM:472111,2,125
IDFM:470767,IDFM:471413,2,36
IDFM:472510,IDFM:486682,2,324
IDFM:monomodalStopPlace:473480,IDFM:7898,2,116
IDFM:472852,IDFM:28984,2,321
IDFM:472063,IDFM:472743,2,68
IDFM:471341,IDFM:21962,2,317
IDFM:411277,IDFM:472303,2,10
IDFM:462971,IDFM:21963,2,13
IDFM:472741,IDFM:monomodalStopPlace:45301,2,23
IDFM:22095,IDFM:22094,2,180
IDFM:471022,IDFM:472022,2,174
IDFM:monomodalStopPlace:58566,IDFM:471341,2,75
IDFM:472470,IDFM:monomodalStopPlace:473615,2,85
IDFM:monomodalStopPlace:473406,IDFM:471148,2,197
IDFM:monomodalStopPlace:473164,IDFM:470605,2,61
IDFM:473916,IDFM:21983,2,221
IDFM:22032,IDFM:472142,2,303
IDFM:463182,IDFM:472111,2,303
IDFM:monomodalStopPlace:45705,IDFM:471775,2,12
IDFM:463031,IDFM:22394,2,11
IDFM:471064,IDFM:472142,2,17
IDFM:16215,IDFM:monomodalStopPlace:473520,2,63
IDFM:471795,IDFM:471624,2,131
IDFM:484167,IDFM:monomodalStopPlace:415093,2,157
IDFM:472435,IDFM:471810,2,14
IDFM:474060,IDFM:474058,2,9
IDFM:41684,IDFM:41685,2,60
IDFM:471341,IDFM:472102,2,43
IDFM:471427,IDFM:470651,2,106
IDFM:monomodalStopPlace:470519,IDFM:463022,2,240
IDFM:472655,IDFM:472541,2,67
IDFM:471698,IDFM:471194,2,15
IDFM:470728,IDFM:471950,2,199
IDFM:471185,IDFM:monomodalStopPlace:43244,2,254
IDFM:472034,IDFM:471721,2,275
IDFM:monomodalStopPlace:58720,IDFM:22007,2,98
IDFM:monomodalStopPlace:473237,IDFM:21964,2,139
IDFM:472325,IDFM:monomodalStopPlace:43238,2,145
IDFM:471759,IDFM:472743,2,138
IDFM:471328,IDFM:472354,2,64
IDFM:7685,IDFM:480207,2,128
IDFM:471983,IDFM:471445,2,6
IDFM:monomodalStopPlace:473266,IDFM:472832,2,87
IDFM:470683,IDFM:471153,2,84
IDFM:471150,IDFM:472934,2,71
IDFM:479183,IDFM:monomodalStopPlace:473304,2,25
IDFM:471941,IDFM:411266,2,190
IDFM:monomodalStopPlace:45493,IDFM:480340,2,240
IDFM:472859,IDFM:monomodalStopPlace:47875,2,34
IDFM:470674,IDFM:470776,2,84
IDFM:monomodalStopPlace:43217,IDFM:monomodalStopPlace:43943,2,298
IDFM:471135,IDFM:471794,2,124
IDFM:472996,IDFM:473993,2,18
IDFM:8083,IDFM:472599,2,331
IDFM:monomodalStopPlace:43227,IDFM:471747,2,39
IDFM:monomodalStopPlace:47205,IDFM:9330,2,263
IDFM:474059,IDFM:monomodalStopPlace:43239,2,41
IDFM:470670,IDFM:471548,2,74
IDFM:471757,IDFM:472172,2,10
IDFM:471721,IDFM:472095,2,340
IDFM:471073,IDFM:22083,2,284
IDFM:471302,IDFM:40806,2,375
IDFM:472978,IDFM:monomodalStopPlace:47885,2,90
IDFM:472814,IDFM:472757,2,31
IDFM:471704,IDFM:471794,2,17
IDFM:monomodalStopPlace:411405,IDFM:471253,2,193
IDFM:470889,IDFM:472415,2,47
IDFM:30944,IDFM:472056,2,58
IDFM:471057,IDFM:471652,2,12
IDFM:472568,IDFM:472714,2,91
IDFM:472070,IDFM:472546,2,85
IDFM:472997,IDFM:472226,2,18
IDFM:472124,IDFM:488016,2,142
IDFM:3646,IDFM:471627,2,205
IDFM:monomodalStopPlace:43126,IDFM:472994,2,5
IDFM:470907,IDFM:471200,2,39
IDFM:471623,IDFM:472765,2,49
IDFM:22157,IDFM:462954,2,12
IDFM:471533,IDFM:471211,2,90
IDFM:472541,IDFM:472527,2,169
IDFM:22157,IDFM:462955,2,126
IDFM:472743,IDFM:471520,2,10
IDFM:22198,IDFM:463133,2,180
IDFM:470959,IDFM:471597,2,161
IDFM:463104,IDFM:22158,2,118
IDFM:monomodalStopPlace:43236,IDFM:471754,2,29
IDFM:474062,IDFM:471759,2,309
IDFM:471794,IDFM:471704,2,17
IDFM:471650,IDFM:471704,2,87
IDFM:monomodalStopPlace:411495,IDFM:472176,2,3
IDFM:monomodalStopPlace:43072,IDFM:471030,2,360
IDFM:22367,IDFM:472949,2,167
IDFM:472391,IDFM:470673,2,46
IDFM:470792,IDFM:monomodalStopPlace:462357,2,9
IDFM:472519,IDFM:28984,2,309
IDFM:494990,IDFM:463021,2,94
IDFM:470722,IDFM:monomodalStopPlace:473102,2,228
IDFM:472963,IDFM:monomodalStopPlace:473086,2,57
IDFM:472870,IDFM:37454,2,192
IDFM:470776,IDFM:470674,2,84
IDFM:472128,IDFM:471073,2,195
IDFM:monomodalStopPlace:43163,IDFM:471011,2,4
IDFM:22368,IDFM:22107,2,245
IDFM:471086,IDFM:monomodalStopPlace:473275,2,93
IDFM:472869,IDFM:463006,2,118
IDFM:471805,IDFM:28296,2,147
IDFM:471064,IDFM:472110,2,55
IDFM:472014,IDFM:472148,2,27
IDFM:472161,IDFM:monomodalStopPlace:46470,2,6
IDFM:462960,IDFM:21902,2,180
IDFM:monomodalStopPlace:46884,IDFM:32640,2,271
IDFM:21902,IDFM:462960,2,180
IDFM:494991,IDFM:470866,2,277
IDFM:monomodalStopPlace:473612,IDFM:4003,2,61
IDFM:421997,IDFM:monomodalStopPlace:47952,2,202
IDFM:472865,IDFM:472718,2,155
IDFM:471136,IDFM:472907,2,62
IDFM:22040,IDFM:463116,2,355
IDFM:2921,IDFM:471627,2,155
IDFM:463189,IDFM:monomodalStopPlace:58718,2,228
IDFM:471520,IDFM:471759,2,136
IDFM:471827,IDFM:39521,2,177
IDFM:426791,IDFM:477638,2,60
IDFM:21926,IDFM:28984,2,290
IDFM:470982,IDFM:monomodalStopPlace:473270,2,74
IDFM:484166,IDFM:470974,2,198
IDFM:471661,IDFM:monomodalStopPlace:43074,2,66
IDFM:471102,IDFM:472034,2,113
IDFM:471063,IDFM:21964,2,368
IDFM:411260,IDFM:472782,2,132
IDFM:471567,IDFM:471566,2,68
IDFM:471617,IDFM:472928,2,6
IDFM:486682,IDFM:472033,2,157
IDFM:472507,IDFM:monomodalStopPlace:47915,2,7
IDFM:21958,IDFM:472510,2,164
IDFM:472680,IDFM:471613,2,88
IDFM:22218,IDFM:471724,2,296
IDFM:472451,IDFM:monomodalStopPlace:463857,2,224
IDFM:471788,IDFM:424467,2,51
IDFM:471299,IDFM:492187,2,373
IDFM:471521,IDFM:471650,2,117
IDFM:472964,IDFM:471733,2,175
IDFM:463182,IDFM:470740,2,221
IDFM:471626,IDFM:monomodalStopPlace:42413,2,162
IDFM:472980,IDFM:472576,2,38
IDFM:472273,IDFM:21964,2,352
IDFM:470990,IDFM:monomodalStopPlace:473144,2,129
IDFM:471651,IDFM:471569,2,30
IDFM:472552,IDFM:470780,2,16
IDFM:470734,IDFM:472523,2,175
IDFM:28794,IDFM:470883,2,306
IDFM:471856,IDFM:463182,2,267
IDFM:monomodalStopPlace:47881,IDFM:471027,2,21
IDFM:471309,IDFM:472692,2,109
IDFM:463026,IDFM:463025,2,84
IDFM:471557,IDFM:monomodalStopPlace:44514,2,16
IDFM:471240,IDFM:472030,2,186
IDFM:472856,IDFM:472111,2,257
IDFM:472440,IDFM:472009,2,22
IDFM:472807,IDFM:423185,2,95
IDFM:471006,IDFM:472001,2,19
IDFM:463061,IDFM:22091,2,175
IDFM:470895,IDFM:monomodalStopPlace:47946,2,34
IDFM:472627,IDFM:472308,2,149
IDFM:492187,IDFM:monomodalStopPlace:43238,2,297
IDFM:monomodalStopPlace:43186,IDFM:474025,2,9
IDFM:471604,IDFM:463182,2,250
IDFM:471135,IDFM:492187,2,236
IDFM:470751,IDFM:472088,2,214
IDFM:472688,IDFM:monomodalStopPlace:43122,2,26
IDFM:419756,IDFM:472641,2,14
IDFM:471310,IDFM:480286,2,211
IDFM:monomodalStopPlace:474207,IDFM:3561,2,21
IDFM:472001,IDFM:35109,2,147
IDFM:monomodalStopPlace:47895,IDFM:472447,2,4
IDFM:21983,IDFM:472262,2,357
IDFM:471646,IDFM:471976,2,47
IDFM:463362,IDFM:470987,2,67
IDFM:463292,IDFM:22155,2,12
IDFM:472519,IDFM:472013,2,55
IDFM:471382,IDFM:monomodalStopPlace:416772,2,206
IDFM:472934,IDFM:21963,2,326
IDFM:monomodalStopPlace:58720,IDFM:463182,2,110
IDFM:472102,IDFM:28984,2,354
IDFM:470740,IDFM:472655,2,212
IDFM:470789,IDFM:monomodalStopPlace:43248,2,16
IDFM:473927,IDFM:monomodalStopPlace:43607,2,11
IDFM:470747,IDFM:472267,2,243
IDFM:472734,IDFM:monomodalStopPlace:45820,2,29
IDFM:22190,IDFM:463162,2,17
IDFM:472311,IDFM:monomodalStopPlace:47942,2,244
IDFM:472102,IDFM:471064,2,29
IDFM:471566,IDFM:472325,2,176
IDFM:426791,IDFM:monomodalStopPlace:462743,2,56
IDFM:471521,IDFM:471567,2,38
IDFM:470779,IDFM:13656,2,101
IDFM:16215,IDFM:33519,2,60
IDFM:471997,IDFM:472434,2,66
IDFM:472407,IDFM:472737,2,9
IDFM:463110,IDFM:22128,2,96
IDFM:471868,IDFM:monomodalStopPlace:473092,2,131
IDFM:472356,IDFM:472861,2,152
IDFM:monomodalStopPlace:58270,IDFM:473963,2,9
IDFM:470890,IDFM:471899,2,194
IDFM:21954,IDFM:463045,2,27
IDFM:470629,IDFM:monomodalStopPlace:43943,2,312
IDFM:470841,IDFM:472320,2,6
IDFM:470866,IDFM:471604,2,50
IDFM:monomodalStopPlace:47964,IDFM:472710,2,50
IDFM:472856,IDFM:472814,2,270
IDFM:472024,IDFM:471946,2,18
IDFM:471211,IDFM:472502,2,53
IDFM:471918,IDFM:471299,2,135
IDFM:470795,IDFM:17234,2,136
IDFM:471298,IDFM:471568,2,38
IDFM:472998,IDFM:472301,2,28
IDFM:471063,IDFM:monomodalStopPlace:58566,2,23
IDFM:473921,IDFM:472764,2,30
IDFM:471290,IDFM:monomodalStopPlace:46975,2,8
IDFM:3823,IDFM:monomodalStopPlace:43132,2,245
IDFM:471936,IDFM:471691,2,104
IDFM:472940,IDFM:411275,2,121
IDFM:472940,IDFM:monomodalStopPlace:47898,2,151
IDFM:472440,IDFM:7685,2,125
IDFM:490793,IDFM:490772,2,6
IDFM:37556,IDFM:472740,2,201
IDFM:479183,IDFM:monomodalStopPlace:474082,2,213
IDFM:monomodalStopPlace:47124,IDFM:monomodalStopPlace:473154,2,93
IDFM:471466,IDFM:471989,2,76
IDFM:471508,IDFM:472442,2,10
IDFM:22090,IDFM:463010,2,12
IDFM:470999,IDFM:470933,2,16
IDFM:470877,IDFM:monomodalStopPlace:473078,2,99
IDFM:472354,IDFM:471869,2,30
IDFM:462980,IDFM:22038,2,13
IDFM:471795,IDFM:471599,2,122
IDFM:472572,IDFM:494082,2,111
IDFM:472996,IDFM:22147,2,327
IDFM:471635,IDFM:471931,2,9
IDFM:470879,IDFM:monomodalStopPlace:58572,2,317
IDFM:monomodalStopPlace:486896,IDFM:486897,2,4
IDFM:470904,IDFM:472411,2,23
IDFM:471626,IDFM:472350,2,10
IDFM:471126,IDFM:monomodalStopPlace:47879,2,7
IDFM:472853,IDFM:477638,2,187
