route_id,schedule_id,source_name,origin,destination,origin_country,destination_country,distance_km,duration_min,duration_minutes,duration_hours,avg_speed_kmh,is_international,train_type,weekly_frequency,estimated_co2_saving_kg,substitution_potential
sncb_88____:L70::8831310:8831005:4:1637:20260823,sncb_88____:L70::8831310:8831005:4:1637:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:1737:20260823,sncb_88____:L70::8831310:8831005:4:1737:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:1837:20260823,sncb_88____:L70::8831310:8831005:4:1837:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:1937:20260823,sncb_88____:L70::8831310:8831005:4:1937:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:2037:20260823,sncb_88____:L70::8831310:8831005:4:2037:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:2137:20260823,sncb_88____:L70::8831310:8831005:4:2137:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:2237:20260823,sncb_88____:L70::8831310:8831005:4:2237:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:616:20260227,sncb_88____:L70::8831310:8831005:4:616:20260227,sncb,Tongres,Hasselt,BE,BE,19.2,25.0,25.0,0.417,46.08,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:616:20261211,sncb_88____:L70::8831310:8831005:4:616:20261211,sncb,Tongres,Hasselt,BE,BE,19.2,24.0,24.0,0.4,48.0,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:637:20260425,sncb_88____:L70::8831310:8831005:4:637:20260425,sncb,Tongres,Hasselt,BE,BE,19.2,25.0,25.0,0.417,46.08,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:637:20261212,sncb_88____:L70::8831310:8831005:4:637:20261212,sncb,Tongres,Hasselt,BE,BE,19.2,24.0,24.0,0.4,48.0,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:638:20260301,sncb_88____:L70::8831310:8831005:4:638:20260301,sncb,Tongres,Hasselt,BE,BE,19.2,25.0,25.0,0.417,46.08,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:638:20260321,sncb_88____:L70::8831310:8831005:4:638:20260321,sncb,Tongres,Hasselt,BE,BE,19.2,25.0,25.0,0.417,46.08,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:737:20260823,sncb_88____:L70::8831310:8831005:4:737:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:837:20260823,sncb_88____:L70::8831310:8831005:4:837:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8831005:4:937:20260823,sncb_88____:L70::8831310:8831005:4:937:20260823,sncb,Tongres,Hasselt,BE,BE,19.2,22.0,22.0,0.367,52.36,False,day,0,2.88,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1020:20260705,sncb_88____:L70::8831310:8841004:8:1020:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1120:20260705,sncb_88____:L70::8831310:8841004:8:1120:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1220:20260705,sncb_88____:L70::8831310:8841004:8:1220:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1320:20260705,sncb_88____:L70::8831310:8841004:8:1320:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1420:20260705,sncb_88____:L70::8831310:8841004:8:1420:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1520:20260705,sncb_88____:L70::8831310:8841004:8:1520:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1620:20260705,sncb_88____:L70::8831310:8841004:8:1620:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1720:20260705,sncb_88____:L70::8831310:8841004:8:1720:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1820:20260705,sncb_88____:L70::8831310:8841004:8:1820:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:1920:20260705,sncb_88____:L70::8831310:8841004:8:1920:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:2020:20260705,sncb_88____:L70::8831310:8841004:8:2020:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:2120:20260705,sncb_88____:L70::8831310:8841004:8:2120:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:2139:20260218,sncb_88____:L70::8831310:8841004:8:2139:20260218,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,38.0,38.0,0.633,30.0,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:2220:20260705,sncb_88____:L70::8831310:8841004:8:2220:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:720:20260705,sncb_88____:L70::8831310:8841004:8:720:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:820:20260705,sncb_88____:L70::8831310:8841004:8:820:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8841004:8:920:20260705,sncb_88____:L70::8831310:8841004:8:920:20260705,sncb,Tongres,Liège-Guillemins,BE,BE,19.0,37.0,37.0,0.617,30.81,False,day,0,2.85,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1016:20260218,sncb_88____:L70::8831310:8844008:16:1016:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1116:20260218,sncb_88____:L70::8831310:8844008:16:1116:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1216:20260218,sncb_88____:L70::8831310:8844008:16:1216:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1316:20260218,sncb_88____:L70::8831310:8844008:16:1316:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1416:20260218,sncb_88____:L70::8831310:8844008:16:1416:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1516:20260218,sncb_88____:L70::8831310:8844008:16:1516:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1616:20260218,sncb_88____:L70::8831310:8844008:16:1616:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1716:20260218,sncb_88____:L70::8831310:8844008:16:1716:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1816:20260218,sncb_88____:L70::8831310:8844008:16:1816:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:1916:20260218,sncb_88____:L70::8831310:8844008:16:1916:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:2016:20260218,sncb_88____:L70::8831310:8844008:16:2016:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:2116:20260218,sncb_88____:L70::8831310:8844008:16:2116:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:716:20260218,sncb_88____:L70::8831310:8844008:16:716:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:816:20260218,sncb_88____:L70::8831310:8844008:16:816:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8831310:8844008:16:916:20260218,sncb_88____:L70::8831310:8844008:16:916:20260218,sncb,Tongres,Verviers-Central,BE,BE,34.6,75.0,75.0,1.25,27.68,False,day,0,5.19,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1022:20260329,sncb_88____:L70::8841004:8015345:14:1022:20260329,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1022:20260531,sncb_88____:L70::8841004:8015345:14:1022:20260531,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,90.0,90.0,1.5,26.8,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1122:20260329,sncb_88____:L70::8841004:8015345:14:1122:20260329,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1122:20260531,sncb_88____:L70::8841004:8015345:14:1122:20260531,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,89.0,89.0,1.483,27.1,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1222:20260329,sncb_88____:L70::8841004:8015345:14:1222:20260329,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1222:20260531,sncb_88____:L70::8841004:8015345:14:1222:20260531,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,90.0,90.0,1.5,26.8,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1322:20260329,sncb_88____:L70::8841004:8015345:14:1322:20260329,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1322:20260531,sncb_88____:L70::8841004:8015345:14:1322:20260531,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,89.0,89.0,1.483,27.1,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1422:20260329,sncb_88____:L70::8841004:8015345:14:1422:20260329,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1422:20260531,sncb_88____:L70::8841004:8015345:14:1422:20260531,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,90.0,90.0,1.5,26.8,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1522:20260426,sncb_88____:L70::8841004:8015345:14:1522:20260426,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1522:20260607,sncb_88____:L70::8841004:8015345:14:1522:20260607,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1622:20260426,sncb_88____:L70::8841004:8015345:14:1622:20260426,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:1622:20260607,sncb_88____:L70::8841004:8015345:14:1622:20260607,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:622:20260406,sncb_88____:L70::8841004:8015345:14:622:20260406,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,64.0,64.0,1.067,37.69,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:622:20260612,sncb_88____:L70::8841004:8015345:14:622:20260612,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,65.0,65.0,1.083,37.11,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:622:20260613,sncb_88____:L70::8841004:8015345:14:622:20260613,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,64.0,64.0,1.067,37.69,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:622:20261212,sncb_88____:L70::8841004:8015345:14:622:20261212,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,64.0,64.0,1.067,37.69,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:14:641:20260805,sncb_88____:L70::8841004:8015345:14:641:20260805,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,61.0,61.0,1.017,39.54,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1022:20260301,sncb_88____:L70::8841004:8015345:15:1022:20260301,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1022:20260328,sncb_88____:L70::8841004:8015345:15:1022:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1122:20260301,sncb_88____:L70::8841004:8015345:15:1122:20260301,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1122:20260328,sncb_88____:L70::8841004:8015345:15:1122:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1222:20260301,sncb_88____:L70::8841004:8015345:15:1222:20260301,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1222:20260328,sncb_88____:L70::8841004:8015345:15:1222:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1322:20260301,sncb_88____:L70::8841004:8015345:15:1322:20260301,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1322:20260328,sncb_88____:L70::8841004:8015345:15:1322:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1422:20260228,sncb_88____:L70::8841004:8015345:15:1422:20260228,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1422:20260301,sncb_88____:L70::8841004:8015345:15:1422:20260301,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,76.0,76.0,1.267,31.74,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1422:20260328,sncb_88____:L70::8841004:8015345:15:1422:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,78.0,78.0,1.3,30.92,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1522:20260328,sncb_88____:L70::8841004:8015345:15:1522:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1622:20260308,sncb_88____:L70::8841004:8015345:15:1622:20260308,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:1922:20260305,sncb_88____:L70::8841004:8015345:15:1922:20260305,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,63.0,63.0,1.05,38.29,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:622:20260322,sncb_88____:L70::8841004:8015345:15:622:20260322,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,77.0,77.0,1.283,31.32,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8015345:15:622:20260328,sncb_88____:L70::8841004:8015345:15:622:20260328,sncb,Liège-Guillemins,Aachen Hbf (DE),BE,BE,40.2,64.0,64.0,1.067,37.69,False,day,0,6.03,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1021:20260508,sncb_88____:L70::8841004:8831005:11:1021:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1022:20260821,sncb_88____:L70::8841004:8831005:11:1022:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1037:20260308,sncb_88____:L70::8841004:8831005:11:1037:20260308,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1037:20260607,sncb_88____:L70::8841004:8831005:11:1037:20260607,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,62.0,62.0,1.033,36.77,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1037:20261212,sncb_88____:L70::8841004:8831005:11:1037:20261212,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,59.0,59.0,0.983,38.64,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1038:20260301,sncb_88____:L70::8841004:8831005:11:1038:20260301,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,60.0,60.0,1.0,38.0,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1121:20260508,sncb_88____:L70::8841004:8831005:11:1121:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1122:20260821,sncb_88____:L70::8841004:8831005:11:1122:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1137:20260308,sncb_88____:L70::8841004:8831005:11:1137:20260308,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,64.0,64.0,1.067,35.62,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1137:20260607,sncb_88____:L70::8841004:8831005:11:1137:20260607,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,62.0,62.0,1.033,36.77,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1137:20261212,sncb_88____:L70::8841004:8831005:11:1137:20261212,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,59.0,59.0,0.983,38.64,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1138:20260301,sncb_88____:L70::8841004:8831005:11:1138:20260301,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,60.0,60.0,1.0,38.0,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1221:20260508,sncb_88____:L70::8841004:8831005:11:1221:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1222:20260821,sncb_88____:L70::8841004:8831005:11:1222:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1237:20260607,sncb_88____:L70::8841004:8831005:11:1237:20260607,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,62.0,62.0,1.033,36.77,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1237:20261212,sncb_88____:L70::8841004:8831005:11:1237:20261212,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,59.0,59.0,0.983,38.64,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1238:20260301,sncb_88____:L70::8841004:8831005:11:1238:20260301,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,60.0,60.0,1.0,38.0,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1321:20260508,sncb_88____:L70::8841004:8831005:11:1321:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1322:20260821,sncb_88____:L70::8841004:8831005:11:1322:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1338:20260607,sncb_88____:L70::8841004:8831005:11:1338:20260607,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1338:20261212,sncb_88____:L70::8841004:8831005:11:1338:20261212,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,60.0,60.0,1.0,38.0,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1421:20260508,sncb_88____:L70::8841004:8831005:11:1421:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1422:20260821,sncb_88____:L70::8841004:8831005:11:1422:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1437:20261212,sncb_88____:L70::8841004:8831005:11:1437:20261212,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,59.0,59.0,0.983,38.64,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1438:20260301,sncb_88____:L70::8841004:8831005:11:1438:20260301,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,60.0,60.0,1.0,38.0,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1521:20260508,sncb_88____:L70::8841004:8831005:11:1521:20260508,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1522:20260821,sncb_88____:L70::8841004:8831005:11:1522:20260821,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,63.0,63.0,1.05,36.19,False,day,0,5.7,faible_potentiel
sncb_88____:L70::8841004:8831005:11:1537:20260425,sncb_88____:L70::8841004:8831005:11:1537:20260425,sncb,Liège-Guillemins,Hasselt,BE,BE,38.0,62.0,62.0,1.033,36.77,False,day,0,5.7,faible_potentiel
